id_tra,idbin,idcategoria,idcomercio,fecha,monto
TX7651,601001,I,COM005,2024-07-31,775.97
TX7652,400001,I,COM005,2024-07-09,372.45
TX7653,352800,I,COM004,2024-07-26,111.36
TX7654,352800,I,COM003,2024-07-27,841.92
TX7655,510000,I,COM003,2024-07-11,316.88
TX7656,510000,I,COM001,2024-07-06,255.38
TX7657,400000,C,COM002,2024-07-21,190.06
TX7658,400000,I,COM003,2024-07-03,226.21
TX7659,510001,C,COM001,2024-07-28,925.4
TX7660,352800,I,COM005,2024-07-15,405.94
TX7661,352801,I,COM002,2024-07-12,861.84
TX7662,510000,I,COM004,2024-07-13,901.08
TX7663,601000,I,COM003,2024-07-21,254.03
TX7664,352801,I,COM005,2024-07-03,623.07
TX7665,400001,I,COM001,2024-07-25,315.38
TX7666,510001,I,COM005,2024-07-26,950.09
TX7667,352801,I,COM005,2024-07-17,42.0
TX7668,400001,I,COM005,2024-07-02,559.41
TX7669,510000,I,COM003,2024-07-01,44.24
TX7670,601000,I,COM005,2024-07-27,694.39
TX7671,352801,I,COM001,2024-07-04,35.46
TX7672,601001,I,COM005,2024-07-18,234.37
TX7673,400000,I,COM002,2024-07-12,759.06
TX7674,510001,I,COM001,2024-07-03,459.2
TX7675,400000,A,COM001,2024-07-21,484.81
TX7676,352801,A,COM001,2024-07-28,598.04
TX7677,601001,I,COM003,2024-07-09,571.21
TX7678,510001,I,COM002,2024-07-22,991.38
TX7679,352800,I,COM003,2024-07-25,323.96
TX7680,510001,C,COM002,2024-07-01,581.1
TX7681,400000,I,COM001,2024-07-04,479.24
TX7682,601000,I,COM003,2024-07-21,887.78
TX7683,352801,C,COM002,2024-07-12,761.18
TX7684,400001,I,COM005,2024-07-04,337.95
TX7685,400000,I,COM002,2024-07-13,290.82
TX7686,352800,I,COM002,2024-07-09,993.43
TX7687,601001,I,COM001,2024-07-24,358.55
TX7688,601000,I,COM004,2024-07-27,480.78
TX7689,352801,I,COM001,2024-07-26,26.48
TX7690,400001,C,COM002,2024-07-26,259.02
TX7691,510001,I,COM003,2024-07-24,365.92
TX7692,400000,I,COM001,2024-07-09,734.88
TX7693,601000,I,COM004,2024-07-19,844.03
TX7694,352800,I,COM001,2024-07-26,888.33
TX7695,352801,I,COM004,2024-07-24,494.61
TX7696,352801,I,COM003,2024-07-22,759.38
TX7697,352800,I,COM002,2024-07-21,355.35
TX7698,352801,I,COM003,2024-07-13,342.0
TX7699,510000,C,COM002,2024-07-19,586.69
TX7700,510000,I,COM005,2024-07-20,26.61
TX7701,352800,I,COM001,2024-07-13,956.16
TX7702,352800,I,COM004,2024-07-21,739.65
TX7703,400000,I,COM004,2024-07-22,486.8
TX7704,352800,C,COM001,2024-07-26,921.1
TX7705,601000,I,COM005,2024-07-01,471.98
TX7706,352800,I,COM005,2024-07-21,55.39
TX7707,352800,I,COM004,2024-07-13,450.96
TX7708,510001,C,COM002,2024-07-23,45.43
TX7709,510000,I,COM005,2024-07-10,239.01
TX7710,601001,I,COM005,2024-07-19,628.3
TX7711,400001,I,COM004,2024-07-03,549.61
TX7712,400001,I,COM001,2024-07-02,523.71
TX7713,510001,I,COM005,2024-07-06,50.44
TX7714,510001,C,COM004,2024-07-25,15.42
TX7715,352800,C,COM001,2024-07-12,32.63
TX7716,510001,I,COM002,2024-07-31,626.87
TX7717,510000,I,COM005,2024-07-02,103.23
TX7718,510001,I,COM003,2024-07-10,122.72
TX7719,400001,I,COM003,2024-07-10,243.88
TX7720,400000,I,COM003,2024-07-18,822.03
TX7721,352801,C,COM003,2024-07-05,796.26
TX7722,400001,I,COM003,2024-07-10,404.71
TX7723,601000,I,COM002,2024-07-21,156.05
TX7724,510000,I,COM004,2024-07-13,831.9
TX7725,352801,C,COM005,2024-07-29,308.22
TX7726,510001,C,COM002,2024-07-05,915.81
TX7727,400000,I,COM004,2024-07-08,518.9
TX7728,400000,I,COM001,2024-07-15,518.25
TX7729,352801,I,COM001,2024-07-05,718.06
TX7730,352801,I,COM001,2024-07-21,638.67
TX7731,352801,I,COM001,2024-07-23,350.07
TX7732,352801,I,COM004,2024-07-07,293.68
TX7733,400001,I,COM002,2024-07-04,533.51
TX7734,510000,I,COM004,2024-07-15,660.91
TX7735,400000,I,COM005,2024-07-06,525.26
TX7736,601001,A,COM004,2024-07-02,162.35
TX7737,352800,I,COM002,2024-07-20,278.93
TX7738,400000,I,COM004,2024-07-23,817.79
TX7739,400000,I,COM001,2024-07-21,102.7
TX7740,510000,I,COM001,2024-07-15,774.26
TX7741,601001,C,COM002,2024-07-29,879.81
TX7742,510000,I,COM001,2024-07-06,917.2
TX7743,601000,I,COM003,2024-07-29,879.87
TX7744,352801,I,COM005,2024-07-23,644.17
TX7745,352801,I,COM005,2024-07-28,529.73
TX7746,352800,I,COM001,2024-07-12,811.23
TX7747,510001,I,COM003,2024-07-12,796.89
TX7748,601000,I,COM005,2024-07-15,429.76
TX7749,601000,I,COM002,2024-07-08,607.76
TX7750,400001,I,COM005,2024-07-10,818.01
TX7751,400000,I,COM002,2024-07-27,191.17
TX7752,352801,I,COM002,2024-07-12,184.96
TX7753,601001,I,COM003,2024-07-22,798.86
TX7754,352801,I,COM004,2024-07-21,108.65
TX7755,510001,I,COM003,2024-07-19,421.27
TX7756,601000,A,COM004,2024-07-24,953.35
TX7757,400001,C,COM003,2024-07-19,259.45
TX7758,352800,I,COM003,2024-07-09,247.68
TX7759,352801,I,COM003,2024-07-28,376.02
TX7760,510001,I,COM003,2024-07-23,296.56
TX7761,510000,I,COM003,2024-07-25,627.28
TX7762,601000,I,COM001,2024-07-28,724.75
TX7763,510001,A,COM005,2024-07-10,827.37
TX7764,601000,I,COM001,2024-07-23,17.12
TX7765,400000,I,COM001,2024-07-12,227.05
TX7766,400000,C,COM005,2024-07-03,830.15
TX7767,400001,I,COM001,2024-07-14,867.18
TX7768,352800,I,COM003,2024-07-15,402.82
TX7769,510001,I,COM003,2024-07-01,179.34
TX7770,400000,I,COM004,2024-07-28,709.23
TX7771,601001,I,COM004,2024-07-20,145.91
TX7772,400001,I,COM004,2024-07-26,543.25
TX7773,352800,I,COM002,2024-07-25,169.66
TX7774,601000,I,COM002,2024-07-08,653.82
TX7775,400001,I,COM004,2024-07-27,603.84
TX7776,352800,I,COM004,2024-07-12,737.79
TX7777,601001,I,COM005,2024-07-01,776.99
TX7778,510001,I,COM005,2024-07-29,199.3
TX7779,352800,I,COM003,2024-07-05,77.21
TX7780,400001,A,COM003,2024-07-25,382.05
TX7781,400000,I,COM002,2024-07-08,49.16
TX7782,510001,C,COM001,2024-07-10,860.19
TX7783,601000,I,COM003,2024-07-06,915.15
TX7784,601001,I,COM002,2024-07-30,624.4
TX7785,400000,I,COM003,2024-07-08,88.46
TX7786,601000,I,COM004,2024-07-24,559.17
TX7787,352801,I,COM005,2024-07-24,931.43
TX7788,601001,C,COM005,2024-07-18,256.33
TX7789,352800,I,COM001,2024-07-24,300.56
TX7790,601000,I,COM004,2024-07-20,730.65
TX7791,400001,C,COM005,2024-07-04,242.77
TX7792,352800,I,COM005,2024-07-06,164.51
TX7793,601001,I,COM004,2024-07-19,869.81
TX7794,510001,A,COM003,2024-07-09,929.86
TX7795,601001,I,COM002,2024-07-07,120.01
TX7796,601000,I,COM005,2024-07-18,537.61
TX7797,510001,I,COM001,2024-07-24,474.82
TX7798,400001,C,COM003,2024-07-22,879.79
TX7799,510001,I,COM004,2024-07-15,947.92
TX7800,601000,I,COM005,2024-07-05,971.99
TX7801,510000,I,COM003,2024-07-28,605.96
TX7802,601001,I,COM001,2024-07-05,180.91
TX7803,601000,I,COM003,2024-07-18,866.32
TX7804,400001,C,COM004,2024-07-16,248.2
TX7805,510000,C,COM003,2024-07-09,122.56
TX7806,400001,I,COM004,2024-07-17,894.11
TX7807,352801,I,COM001,2024-07-10,456.78
TX7808,510001,I,COM004,2024-07-11,408.26
TX7809,510000,I,COM003,2024-07-11,29.25
TX7810,601001,I,COM002,2024-07-19,633.4
TX7811,510001,I,COM005,2024-07-22,562.23
TX7812,601000,C,COM005,2024-07-17,839.4
TX7813,352801,I,COM004,2024-07-03,998.47
TX7814,400001,I,COM001,2024-07-09,217.19
TX7815,601001,I,COM005,2024-07-10,140.08
TX7816,400001,I,COM001,2024-07-15,512.99
TX7817,510001,I,COM001,2024-07-13,539.16
TX7818,352801,I,COM001,2024-07-24,526.04
TX7819,352801,I,COM003,2024-07-04,361.09
TX7820,510001,I,COM005,2024-07-20,376.67
TX7821,601001,I,COM002,2024-07-09,978.9
TX7822,510000,I,COM004,2024-07-12,594.43
TX7823,400000,I,COM003,2024-07-12,202.63
TX7824,510000,C,COM001,2024-07-10,957.19
TX7825,400000,I,COM004,2024-07-06,972.7
TX7826,400001,I,COM001,2024-07-22,82.71
TX7827,400001,I,COM005,2024-07-27,168.97
TX7828,400000,I,COM001,2024-07-19,592.66
TX7829,400001,C,COM001,2024-07-12,580.54
TX7830,510000,I,COM001,2024-07-21,950.66
TX7831,601001,I,COM004,2024-07-17,441.18
TX7832,352801,A,COM001,2024-07-12,603.91
TX7833,601001,I,COM005,2024-07-16,563.67
TX7834,510001,C,COM005,2024-07-24,871.62
TX7835,510001,I,COM003,2024-07-11,928.16
TX7836,510000,I,COM003,2024-07-24,479.99
TX7837,400000,I,COM001,2024-07-11,649.33
TX7838,601001,C,COM002,2024-07-31,275.0
TX7839,601000,I,COM001,2024-07-14,498.67
TX7840,400000,I,COM001,2024-07-04,940.39
TX7841,352800,I,COM003,2024-07-18,151.25
TX7842,601001,I,COM001,2024-07-21,217.11
TX7843,510000,I,COM005,2024-07-03,790.31
TX7844,352800,I,COM002,2024-07-03,244.62
TX7845,400000,I,COM005,2024-07-03,29.85
TX7846,352801,I,COM001,2024-07-06,442.43
TX7847,400001,I,COM005,2024-07-27,277.87
TX7848,352801,I,COM004,2024-07-23,514.97
TX7849,510001,I,COM003,2024-07-07,251.78
TX7850,352800,I,COM004,2024-07-08,124.16
TX7851,400001,I,COM005,2024-07-27,738.55
TX7852,400000,I,COM004,2024-07-18,592.91
TX7853,601000,I,COM002,2024-07-03,92.19
TX7854,510001,I,COM003,2024-07-04,209.78
TX7855,601001,I,COM005,2024-07-16,324.37
TX7856,352801,I,COM002,2024-07-25,288.91
TX7857,510001,C,COM001,2024-07-05,47.07
TX7858,352800,A,COM003,2024-07-22,122.55
TX7859,400001,I,COM001,2024-07-28,417.51
TX7860,400001,I,COM002,2024-07-06,985.85
TX7861,601000,I,COM001,2024-07-31,691.86
TX7862,510000,I,COM004,2024-07-16,224.78
TX7863,352801,I,COM004,2024-07-18,900.89
TX7864,352801,A,COM002,2024-07-15,96.12
TX7865,601000,C,COM001,2024-07-29,592.92
TX7866,400001,I,COM004,2024-07-26,690.43
TX7867,601000,A,COM004,2024-07-28,887.29
TX7868,601001,C,COM003,2024-07-11,571.64
TX7869,352800,I,COM004,2024-07-18,753.75
TX7870,510001,C,COM005,2024-07-13,917.42
TX7871,601000,I,COM005,2024-07-24,959.24
TX7872,510000,I,COM003,2024-07-18,747.51
TX7873,352801,I,COM002,2024-07-26,391.14
TX7874,601000,I,COM004,2024-07-24,497.21
TX7875,352800,C,COM003,2024-07-27,357.86
TX7876,352800,C,COM003,2024-07-03,115.3
TX7877,352800,I,COM002,2024-07-09,543.77
TX7878,400001,I,COM002,2024-07-05,484.4
TX7879,601001,I,COM005,2024-07-12,575.75
TX7880,510001,C,COM001,2024-07-12,412.58
TX7881,510001,C,COM001,2024-07-07,750.46
TX7882,400000,I,COM001,2024-07-27,150.08
TX7883,510000,I,COM002,2024-07-02,715.46
TX7884,352800,I,COM002,2024-07-15,979.93
TX7885,510001,C,COM003,2024-07-11,402.2
TX7886,510000,C,COM001,2024-07-03,396.53
TX7887,352800,I,COM001,2024-07-29,117.51
TX7888,510000,I,COM002,2024-07-05,484.01
TX7889,510001,I,COM003,2024-07-14,565.95
TX7890,601000,A,COM001,2024-07-29,21.26
TX7891,352801,I,COM002,2024-07-10,34.17
TX7892,510001,I,COM002,2024-07-06,714.02
TX7893,601001,C,COM004,2024-07-14,970.39
TX7894,352801,I,COM003,2024-07-12,194.49
TX7895,601001,C,COM005,2024-07-02,308.15
TX7896,601000,I,COM003,2024-07-05,38.77
TX7897,601000,I,COM004,2024-07-21,776.72
TX7898,601000,I,COM002,2024-07-09,529.22
TX7899,601001,I,COM005,2024-07-07,177.54
TX7900,352800,I,COM004,2024-07-31,542.6
TX7901,510001,I,COM002,2024-07-06,130.7
TX7902,601001,I,COM004,2024-07-06,411.95
TX7903,352800,I,COM003,2024-07-28,372.61
TX7904,601000,C,COM005,2024-07-16,258.35
TX7905,352801,I,COM001,2024-07-17,470.05
TX7906,352801,I,COM003,2024-07-29,239.39
TX7907,400000,C,COM002,2024-07-18,615.88
TX7908,510001,I,COM001,2024-07-22,946.15
TX7909,601001,C,COM004,2024-07-25,139.96
TX7910,601000,I,COM005,2024-07-17,682.99
TX7911,352800,I,COM005,2024-07-09,415.48
TX7912,400000,I,COM001,2024-07-04,974.5
TX7913,601001,I,COM003,2024-07-12,731.26
TX7914,400000,I,COM003,2024-07-07,387.6
TX7915,400000,I,COM003,2024-07-22,981.24
TX7916,400000,I,COM005,2024-07-18,988.92
TX7917,601001,I,COM003,2024-07-23,585.02
TX7918,510001,C,COM003,2024-07-04,433.3
TX7919,352801,I,COM005,2024-07-24,449.96
TX7920,601000,I,COM003,2024-07-13,510.67
TX7921,400000,I,COM003,2024-07-17,210.73
TX7922,510000,I,COM003,2024-07-29,502.84
TX7923,400000,A,COM005,2024-07-22,43.99
TX7924,400000,I,COM003,2024-07-13,502.15
TX7925,400000,I,COM003,2024-07-28,97.58
TX7926,510001,I,COM002,2024-07-18,474.37
TX7927,352800,C,COM004,2024-07-22,283.59
TX7928,601001,I,COM003,2024-07-07,307.62
TX7929,352800,I,COM003,2024-07-11,595.46
TX7930,510000,I,COM001,2024-07-22,865.68
TX7931,352800,I,COM001,2024-07-31,867.05
TX7932,352800,I,COM001,2024-07-04,948.9
TX7933,352800,I,COM002,2024-07-28,461.09
TX7934,601000,I,COM004,2024-07-08,96.03
TX7935,601001,I,COM005,2024-07-07,168.28
TX7936,352800,I,COM004,2024-07-04,738.91
TX7937,601000,I,COM002,2024-07-27,186.96
TX7938,601001,I,COM005,2024-07-29,990.08
TX7939,352800,I,COM003,2024-07-19,104.11
TX7940,352801,C,COM003,2024-07-07,361.73
TX7941,510001,I,COM005,2024-07-28,109.18
TX7942,601001,I,COM002,2024-07-14,335.52
TX7943,510000,I,COM003,2024-07-14,471.48
TX7944,400000,I,COM005,2024-07-31,530.47
TX7945,601000,I,COM004,2024-07-05,765.94
TX7946,601001,I,COM001,2024-07-14,215.07
TX7947,352801,I,COM001,2024-07-29,85.09
TX7948,601001,I,COM001,2024-07-04,608.89
TX7949,400000,I,COM005,2024-07-21,914.08
TX7950,601000,I,COM004,2024-07-11,17.59
TX7951,352801,I,COM004,2024-07-20,851.28
TX7952,352801,C,COM003,2024-07-22,54.55
TX7953,400000,I,COM005,2024-07-08,891.82
TX7954,352800,C,COM003,2024-07-04,121.65
TX7955,510001,I,COM004,2024-07-07,42.12
TX7956,352801,I,COM004,2024-07-30,929.5
TX7957,601000,I,COM001,2024-07-31,858.68
TX7958,352800,I,COM005,2024-07-18,553.76
TX7959,400000,I,COM004,2024-07-24,986.2
TX7960,601000,A,COM003,2024-07-16,278.88
TX7961,400001,I,COM004,2024-07-07,501.77
TX7962,352801,I,COM005,2024-07-22,90.96
TX7963,601001,I,COM003,2024-07-26,690.5
TX7964,601000,I,COM004,2024-07-12,196.28
TX7965,510000,I,COM005,2024-07-09,436.89
TX7966,510000,C,COM002,2024-07-04,72.43
TX7967,400000,I,COM003,2024-07-28,823.08
TX7968,400001,A,COM004,2024-07-05,705.08
TX7969,601000,I,COM005,2024-07-03,730.51
TX7970,352800,I,COM005,2024-07-02,909.15
TX7971,510001,A,COM004,2024-07-25,887.03
TX7972,352800,I,COM001,2024-07-15,211.06
TX7973,601000,A,COM004,2024-07-23,973.47
TX7974,510001,I,COM002,2024-07-24,860.91
TX7975,510000,A,COM001,2024-07-27,44.34
TX7976,352801,I,COM001,2024-07-08,656.39
TX7977,352800,I,COM003,2024-07-27,200.68
TX7978,400001,I,COM002,2024-07-27,834.51
TX7979,601000,I,COM004,2024-07-23,328.29
TX7980,601001,I,COM003,2024-07-07,143.53
TX7981,510001,I,COM005,2024-07-29,657.94
TX7982,352800,I,COM005,2024-07-29,57.47
TX7983,601000,I,COM003,2024-07-20,172.81
TX7984,400000,I,COM001,2024-07-16,720.29
TX7985,352801,I,COM001,2024-07-10,33.46
TX7986,601001,I,COM002,2024-07-06,572.04
TX7987,601000,C,COM002,2024-07-20,821.11
TX7988,352801,I,COM002,2024-07-23,17.06
TX7989,601000,I,COM004,2024-07-11,778.86
TX7990,352800,C,COM004,2024-07-27,34.84
TX7991,510001,C,COM001,2024-07-04,906.43
TX7992,601001,I,COM001,2024-07-15,936.26
TX7993,352801,I,COM003,2024-07-08,337.18
TX7994,352801,C,COM003,2024-07-14,983.56
TX7995,400001,I,COM005,2024-07-03,320.73
TX7996,400000,I,COM004,2024-07-25,595.34
TX7997,352800,C,COM002,2024-07-18,808.21
TX7998,601000,I,COM002,2024-07-22,66.73
TX7999,601000,I,COM004,2024-07-31,696.44
TX8000,601000,I,COM002,2024-07-13,152.16
TX8001,400000,C,COM005,2024-07-03,605.39
TX8002,601001,I,COM001,2024-07-10,543.55
TX8003,352800,I,COM005,2024-07-06,412.44
TX8004,601000,I,COM001,2024-07-10,177.34
TX8005,510000,I,COM002,2024-07-10,89.47
TX8006,352800,C,COM001,2024-07-01,359.68
TX8007,510000,I,COM004,2024-07-04,238.8
TX8008,510000,I,COM004,2024-07-09,481.68
TX8009,352800,C,COM004,2024-07-16,227.48
TX8010,601001,I,COM005,2024-07-17,633.99
TX8011,510001,I,COM002,2024-07-12,91.74
TX8012,510000,I,COM004,2024-07-22,851.08
TX8013,601001,C,COM002,2024-07-28,697.65
TX8014,510000,I,COM001,2024-07-19,389.65
TX8015,352801,C,COM002,2024-07-21,617.66
TX8016,601001,I,COM002,2024-07-15,23.34
TX8017,400000,I,COM004,2024-07-02,399.11
TX8018,400001,I,COM004,2024-07-21,218.94
TX8019,400000,I,COM002,2024-07-06,928.27
TX8020,400000,I,COM003,2024-07-31,617.99
TX8021,352800,I,COM001,2024-07-16,331.66
TX8022,400000,I,COM002,2024-07-14,255.16
TX8023,352800,I,COM005,2024-07-13,54.09
TX8024,601000,I,COM005,2024-07-13,103.81
TX8025,510001,I,COM001,2024-07-19,917.84
TX8026,400001,I,COM003,2024-07-06,815.5
TX8027,510001,A,COM004,2024-07-12,285.95
TX8028,601001,I,COM004,2024-07-06,923.51
TX8029,601000,C,COM002,2024-07-11,76.27
TX8030,510000,I,COM004,2024-07-05,101.53
TX8031,352800,I,COM002,2024-07-07,547.97
TX8032,601000,A,COM003,2024-07-01,629.69
TX8033,400000,I,COM003,2024-07-28,477.01
TX8034,400001,C,COM001,2024-07-07,710.1
TX8035,601001,I,COM004,2024-07-26,634.15
TX8036,400001,C,COM005,2024-07-07,352.83
TX8037,510000,I,COM001,2024-07-07,469.82
TX8038,601000,I,COM003,2024-07-12,981.03
TX8039,400001,I,COM005,2024-07-03,834.26
TX8040,400001,C,COM003,2024-07-24,59.28
TX8041,601001,I,COM004,2024-07-20,489.29
TX8042,510001,I,COM005,2024-07-05,216.8
TX8043,352801,I,COM004,2024-07-17,411.14
TX8044,601001,I,COM005,2024-07-30,25.09
TX8045,601000,I,COM001,2024-07-13,218.17
TX8046,400001,I,COM004,2024-07-23,851.12
TX8047,400000,I,COM004,2024-07-08,157.24
TX8048,352800,I,COM004,2024-07-17,504.71
TX8049,510001,C,COM003,2024-07-16,218.75
TX8050,352800,I,COM005,2024-07-07,650.23
TX8051,400000,I,COM004,2024-07-29,955.43
TX8052,601001,I,COM003,2024-07-12,979.38
TX8053,400000,I,COM005,2024-07-06,164.71
TX8054,510000,I,COM004,2024-07-31,639.22
TX8055,352801,C,COM004,2024-07-30,123.7
TX8056,601000,I,COM001,2024-07-07,30.79
TX8057,400000,I,COM003,2024-07-07,871.01
TX8058,510000,I,COM003,2024-07-03,487.83
TX8059,510000,I,COM001,2024-07-12,367.38
TX8060,352800,I,COM001,2024-07-19,21.56
TX8061,352801,I,COM002,2024-07-11,165.18
TX8062,601001,I,COM001,2024-07-06,401.89
TX8063,601000,I,COM004,2024-07-06,579.37
TX8064,400001,C,COM004,2024-07-01,348.73
TX8065,352800,I,COM004,2024-07-03,914.87
TX8066,352800,C,COM005,2024-07-21,439.12
TX8067,400000,I,COM004,2024-07-16,587.95
TX8068,400000,I,COM001,2024-07-02,160.77
TX8069,400000,I,COM001,2024-07-02,518.35
TX8070,601001,C,COM004,2024-07-30,422.45
TX8071,400000,I,COM002,2024-07-10,831.13
TX8072,510001,I,COM004,2024-07-26,442.56
TX8073,510001,C,COM001,2024-07-27,750.89
TX8074,601000,I,COM003,2024-07-04,318.2
TX8075,601000,A,COM002,2024-07-23,132.68
TX8076,601001,I,COM002,2024-07-20,700.74
TX8077,601000,I,COM005,2024-07-16,330.15
TX8078,352801,I,COM003,2024-07-31,79.31
TX8079,400000,I,COM003,2024-07-01,255.28
TX8080,510001,C,COM001,2024-07-22,117.15
TX8081,352800,I,COM005,2024-07-11,277.91
TX8082,601001,I,COM001,2024-07-06,200.91
TX8083,601001,I,COM005,2024-07-01,902.54
TX8084,400000,C,COM004,2024-07-26,340.59
TX8085,601001,I,COM002,2024-07-20,596.81
TX8086,510000,I,COM004,2024-07-20,827.72
TX8087,400001,C,COM003,2024-07-06,747.15
TX8088,400000,I,COM005,2024-07-14,809.69
TX8089,601001,I,COM004,2024-07-12,875.72
TX8090,400000,I,COM001,2024-07-21,36.23
TX8091,601001,I,COM001,2024-07-31,79.94
TX8092,352801,I,COM005,2024-07-19,867.84
TX8093,352800,C,COM004,2024-07-14,710.39
TX8094,400000,I,COM004,2024-07-14,769.3
TX8095,510001,I,COM004,2024-07-15,904.7
TX8096,601001,I,COM003,2024-07-08,905.02
TX8097,400000,A,COM003,2024-07-01,524.15
TX8098,400000,I,COM002,2024-07-23,430.2
TX8099,510001,A,COM005,2024-07-10,560.7
TX8100,352801,C,COM002,2024-07-06,832.79
TX8101,510001,I,COM004,2024-07-01,818.83
TX8102,352800,A,COM004,2024-07-11,197.86
TX8103,601001,I,COM002,2024-07-10,232.74
TX8104,352800,I,COM002,2024-07-22,866.95
TX8105,510001,C,COM004,2024-07-27,747.73
TX8106,601001,I,COM004,2024-07-26,941.21
TX8107,400000,I,COM003,2024-07-29,828.21
TX8108,352800,I,COM005,2024-07-03,775.05
TX8109,601000,I,COM002,2024-07-09,476.5
TX8110,510001,C,COM001,2024-07-15,169.87
TX8111,352801,I,COM005,2024-07-09,847.63
TX8112,510000,I,COM003,2024-07-31,477.65
TX8113,352801,I,COM003,2024-07-01,477.17
TX8114,601000,I,COM004,2024-07-15,574.29
TX8115,352800,C,COM003,2024-07-01,520.9
TX8116,601001,I,COM001,2024-07-05,998.07
TX8117,601001,C,COM005,2024-07-22,191.49
TX8118,510001,I,COM001,2024-07-05,839.06
TX8119,601001,C,COM003,2024-07-20,230.58
TX8120,400000,I,COM003,2024-07-26,289.62
TX8121,400000,I,COM002,2024-07-06,726.5
TX8122,510001,I,COM005,2024-07-20,761.89
TX8123,601001,I,COM002,2024-07-21,686.05
TX8124,601000,I,COM001,2024-07-23,580.55
TX8125,352800,C,COM001,2024-07-09,700.89
TX8126,400000,I,COM002,2024-07-12,107.38
TX8127,400000,I,COM003,2024-07-23,241.34
TX8128,352801,I,COM002,2024-07-23,272.77
TX8129,601000,I,COM002,2024-07-08,363.18
TX8130,601000,I,COM005,2024-07-07,345.15
TX8131,510000,A,COM002,2024-07-21,979.87
TX8132,601000,I,COM005,2024-07-07,50.56
TX8133,352801,I,COM004,2024-07-17,201.89
TX8134,400000,I,COM002,2024-07-10,715.32
TX8135,601000,I,COM003,2024-07-30,425.85
TX8136,352800,I,COM003,2024-07-30,234.13
TX8137,352801,I,COM001,2024-07-09,25.69
TX8138,400001,I,COM004,2024-07-10,13.13
TX8139,601000,A,COM003,2024-07-23,978.17
TX8140,510000,I,COM005,2024-07-09,716.71
TX8141,510000,I,COM005,2024-07-28,935.85
TX8142,510000,I,COM004,2024-07-22,625.4
TX8143,352800,C,COM004,2024-07-07,338.12
TX8144,352800,I,COM003,2024-07-15,83.43
TX8145,400001,I,COM002,2024-07-27,61.13
TX8146,601000,I,COM001,2024-07-23,480.83
TX8147,352800,I,COM001,2024-07-01,735.13
TX8148,400000,C,COM005,2024-07-26,582.4
TX8149,601001,I,COM003,2024-07-31,830.35
TX8150,510001,I,COM005,2024-07-29,308.19
TX8151,510001,I,COM005,2024-07-25,507.84
TX8152,352800,I,COM001,2024-07-16,455.6
TX8153,352800,A,COM003,2024-07-10,544.97
TX8154,400001,I,COM005,2024-07-27,703.43
TX8155,400000,I,COM001,2024-07-03,303.57
TX8156,352801,I,COM001,2024-07-01,951.64
TX8157,601001,I,COM002,2024-07-30,893.79
TX8158,352801,I,COM002,2024-07-16,809.59
TX8159,601000,I,COM004,2024-07-24,828.88
TX8160,510000,I,COM002,2024-07-25,522.52
TX8161,510000,I,COM004,2024-07-18,991.14
TX8162,510000,C,COM003,2024-07-22,508.93
TX8163,601000,I,COM002,2024-07-03,797.93
TX8164,601000,I,COM002,2024-07-24,558.03
TX8165,601000,I,COM002,2024-07-06,944.4
TX8166,400000,I,COM002,2024-07-13,453.05
TX8167,352801,I,COM001,2024-07-11,995.6
TX8168,601001,I,COM001,2024-07-25,337.81
TX8169,400000,I,COM002,2024-07-16,105.92
TX8170,510000,I,COM001,2024-07-04,83.54
TX8171,601001,I,COM005,2024-07-11,48.81
TX8172,510000,I,COM004,2024-07-08,324.33
TX8173,352801,C,COM004,2024-07-03,994.5
TX8174,400001,I,COM005,2024-07-04,560.34
TX8175,400000,I,COM004,2024-07-12,840.72
TX8176,510000,I,COM001,2024-07-07,919.04
TX8177,352801,I,COM005,2024-07-03,12.86
TX8178,601000,I,COM004,2024-07-21,308.34
TX8179,510001,A,COM003,2024-07-16,306.23
TX8180,352801,I,COM002,2024-07-19,124.02
TX8181,400000,C,COM002,2024-07-16,970.51
TX8182,510001,I,COM002,2024-07-29,173.5
TX8183,352800,I,COM003,2024-07-06,896.76
TX8184,510000,I,COM001,2024-07-29,622.73
TX8185,400000,I,COM001,2024-07-27,570.27
TX8186,601000,I,COM005,2024-07-28,990.14
TX8187,352800,I,COM001,2024-07-15,844.85
TX8188,400000,I,COM005,2024-07-20,452.15
TX8189,601001,I,COM001,2024-07-27,750.23
TX8190,601001,I,COM002,2024-07-04,738.78
TX8191,400001,I,COM004,2024-07-03,494.72
TX8192,601001,I,COM001,2024-07-12,825.9
TX8193,601000,C,COM003,2024-07-27,543.61
TX8194,601000,I,COM003,2024-07-08,911.0
TX8195,352800,I,COM004,2024-07-04,714.84
TX8196,352800,I,COM005,2024-07-03,998.29
TX8197,510000,I,COM002,2024-07-29,836.9
TX8198,400000,I,COM003,2024-07-19,800.23
TX8199,510001,I,COM001,2024-07-13,259.3
TX8200,601001,I,COM004,2024-07-24,528.99
TX8201,400001,I,COM001,2024-07-29,630.36
TX8202,510001,C,COM001,2024-07-07,348.71
TX8203,510000,I,COM001,2024-07-15,161.29
TX8204,400000,I,COM001,2024-07-05,12.93
TX8205,400001,I,COM001,2024-07-24,430.13
TX8206,352800,I,COM004,2024-07-24,433.67
TX8207,601001,C,COM002,2024-07-28,458.06
TX8208,510001,I,COM001,2024-07-29,741.72
