transaccion_id;fecha;categoria;monto;;;;;;;
TX3596295;2024-06-01;incompleta;189.21;;;;;;;
TX7415125;2024-06-01;correcta;334.41;;;;;;;
TX5139464;2024-06-01;correcta;16.09;;;;;;;
TX9042368;2024-06-01;correcta;35.74;;;;;;;
TX8478575;2024-06-01;cancelada;21.14;;;;;;;
TX9472532;2024-06-01;incompleta;10.96;;;;;;;
TX6301950;2024-06-01;correcta;184.54;;;;;;;
TX1592798;2024-06-01;incompleta;186.67;;;;;;;
TX4518354;2024-06-01;incompleta;309.3;;;;;;;
TX1412440;2024-06-01;correcta;237.4;;;;;;;
TX5160611;2024-06-01;correcta;208.06;;;;;;;
TX4642504;2024-06-01;correcta;98.97;;;;;;;
TX7339993;2024-06-01;cancelada;483.13;;;;;;;
TX1973231;2024-06-01;correcta;382.59;;;;;;;
TX5881021;2024-06-01;incompleta;268.01;;;;;;;
TX7503037;2024-06-01;correcta;128.86;;;;;;;
TX1589219;2024-06-01;correcta;138.23;;;;;;;
TX4981152;2024-06-01;correcta;60.35;;;;;;;
TX5771605;2024-06-01;correcta;407.31;;;;;;;
TX1683705;2024-06-01;correcta;314.04;;;;;;;
TX6925595;2024-06-01;correcta;463.53;;;;;;;
TX8984528;2024-06-01;correcta;217.2;;;;;;;
TX8378065;2024-06-01;correcta;31.85;;;;;;;
TX1724551;2024-06-01;correcta;475.9;;;;;;;
TX8159171;2024-06-01;correcta;317.72;;;;;;;
TX4624621;2024-06-01;cancelada;492.2;;;;;;;
TX6914779;2024-06-01;cancelada;451.49;;;;;;;
TX5223579;2024-06-01;correcta;16.61;;;;;;;
TX1288166;2024-06-01;correcta;280.63;;;;;;;
TX1115504;2024-06-01;correcta;307.02;;;;;;;
TX3299375;2024-06-01;correcta;366.44;;;;;;;
TX8725453;2024-06-01;cancelada;205.5;;;;;;;
TX7139800;2024-06-01;correcta;132.69;;;;;;;
TX5796026;2024-06-01;correcta;323.65;;;;;;;
TX7181326;2024-06-01;correcta;264.68;;;;;;;
TX7255007;2024-06-01;correcta;152.94;;;;;;;
TX7677070;2024-06-01;correcta;460.16;;;;;;;
TX7327725;2024-06-01;correcta;160.19;;;;;;;
TX5288874;2024-06-01;cancelada;280.1;;;;;;;
TX9109615;2024-06-01;correcta;107.42;;;;;;;
TX8640249;2024-06-01;correcta;345.14;;;;;;;
TX5284180;2024-06-01;correcta;20.37;;;;;;;
TX1269544;2024-06-02;correcta;338.6;;;;;;;
TX4335950;2024-06-02;cancelada;334.41;;;;;;;
TX2685307;2024-06-02;correcta;359.86;;;;;;;
TX8718529;2024-06-02;correcta;163.13;;;;;;;
TX7040210;2024-06-02;incompleta;60.93;;;;;;;
TX4257933;2024-06-02;correcta;33.42;;;;;;;
TX9213086;2024-06-02;correcta;91.42;;;;;;;
TX6462091;2024-06-02;cancelada;437.95;;;;;;;
TX2525518;2024-06-02;correcta;437.17;;;;;;;
TX1882000;2024-06-02;correcta;176.68;;;;;;;
TX8033361;2024-06-02;cancelada;203;;;;;;;
TX9593768;2024-06-02;correcta;367.45;;;;;;;
TX6922740;2024-06-02;correcta;255.05;;;;;;;
TX9049614;2024-06-02;correcta;248.3;;;;;;;
TX2279812;2024-06-02;incompleta;488.3;;;;;;;
TX9030870;2024-06-02;correcta;354.55;;;;;;;
TX1871479;2024-06-02;correcta;195.15;;;;;;;
TX2551152;2024-06-02;correcta;210.47;;;;;;;
TX6423874;2024-06-02;correcta;239.48;;;;;;;
TX4540299;2024-06-02;cancelada;279.8;;;;;;;
TX6947006;2024-06-02;correcta;202.98;;;;;;;
TX8846172;2024-06-02;correcta;299.07;;;;;;;
TX5427445;2024-06-02;incompleta;475.53;;;;;;;
TX3686772;2024-06-02;correcta;192.83;;;;;;;
TX5323506;2024-06-02;correcta;34.82;;;;;;;
TX8387746;2024-06-02;incompleta;111.75;;;;;;;
TX7903043;2024-06-02;incompleta;425.89;;;;;;;
TX7805842;2024-06-02;cancelada;493.01;;;;;;;
TX1863376;2024-06-02;correcta;149.86;;;;;;;
TX1240538;2024-06-02;correcta;157.82;;;;;;;
TX8421073;2024-06-02;cancelada;351.82;;;;;;;
TX7003175;2024-06-02;correcta;452.69;;;;;;;
TX1929246;2024-06-02;correcta;433.12;;;;;;;
TX6385580;2024-06-02;correcta;237.55;;;;;;;
TX6118833;2024-06-02;correcta;341.72;;;;;;;
TX8940398;2024-06-02;correcta;469.36;;;;;;;
TX3748405;2024-06-02;cancelada;100.68;;;;;;;
TX8220472;2024-06-02;correcta;76;;;;;;;
TX3079326;2024-06-02;correcta;220.77;;;;;;;
TX1415695;2024-06-02;correcta;102.58;;;;;;;
TX6833658;2024-06-02;correcta;178.24;;;;;;;
TX9885485;2024-06-02;correcta;405.53;;;;;;;
TX4317483;2024-06-02;correcta;496.44;;;;;;;
TX9887921;2024-06-02;cancelada;48.26;;;;;;;
TX2477724;2024-06-02;correcta;43.41;;;;;;;
TX1456260;2024-06-02;correcta;103.15;;;;;;;
TX7721058;2024-06-02;correcta;306.47;;;;;;;
TX7279436;2024-06-02;cancelada;402.9;;;;;;;
TX4305154;2024-06-02;correcta;489.52;;;;;;;
TX2415861;2024-06-02;cancelada;138.19;;;;;;;
TX8086605;2024-06-02;incompleta;168.04;;;;;;;
TX3821759;2024-06-02;cancelada;444.39;;;;;;;
TX5672727;2024-06-02;correcta;214.63;;;;;;;
TX2990197;2024-06-02;correcta;442.14;;;;;;;
TX1203823;2024-06-02;cancelada;375.97;;;;;;;
TX7079623;2024-06-02;incompleta;326.81;;;;;;;
TX6618296;2024-06-02;correcta;338.64;;;;;;;
TX1843941;2024-06-02;correcta;241.83;;;;;;;
TX5813334;2024-06-02;incompleta;253.53;;;;;;;
TX3487985;2024-06-02;correcta;474.46;;;;;;;
TX7905796;2024-06-02;cancelada;477.63;;;;;;;
TX6613513;2024-06-02;correcta;209.43;;;;;;;
TX3676071;2024-06-02;cancelada;43.87;;;;;;;
TX5253320;2024-06-02;correcta;235.95;;;;;;;
TX7422142;2024-06-02;cancelada;204.6;;;;;;;
TX1217635;2024-06-02;correcta;35.73;;;;;;;
TX7061042;2024-06-02;correcta;418.45;;;;;;;
TX4179856;2024-06-02;correcta;278.75;;;;;;;
TX8777765;2024-06-02;cancelada;144.82;;;;;;;
TX7306177;2024-06-02;correcta;121.67;;;;;;;
TX6261664;2024-06-02;incompleta;429.25;;;;;;;
TX8434215;2024-06-02;correcta;223.31;;;;;;;
TX5911811;2024-06-02;correcta;196.3;;;;;;;
TX8750249;2024-06-02;cancelada;283.57;;;;;;;
TX9203337;2024-06-02;correcta;147.5;;;;;;;
TX1052782;2024-06-02;correcta;456.62;;;;;;;
TX5346938;2024-06-02;correcta;383.15;;;;;;;
TX1831750;2024-06-02;cancelada;314.55;;;;;;;
TX8147871;2024-06-02;correcta;67.9;;;;;;;
TX2225704;2024-06-02;cancelada;391.63;;;;;;;
TX9514392;2024-06-02;correcta;26.68;;;;;;;
TX8074511;2024-06-02;correcta;173.3;;;;;;;
TX6716165;2024-06-02;correcta;422.2;;;;;;;
TX4511935;2024-06-02;cancelada;16.27;;;;;;;
TX9277492;2024-06-02;correcta;261.36;;;;;;;
TX5301393;2024-06-02;correcta;287.77;;;;;;;
TX7662100;2024-06-02;correcta;65.72;;;;;;;
TX3380078;2024-06-02;incompleta;306.54;;;;;;;
TX1222284;2024-06-02;correcta;151.48;;;;;;;
TX4547238;2024-06-02;correcta;106.14;;;;;;;
TX1668464;2024-06-02;correcta;393.4;;;;;;;
TX5005173;2024-06-02;cancelada;307.42;;;;;;;
TX9365364;2024-06-02;incompleta;490.12;;;;;;;
TX3387642;2024-06-02;correcta;426.77;;;;;;;
TX2933885;2024-06-02;correcta;65.38;;;;;;;
TX9619131;2024-06-02;correcta;345.36;;;;;;;
TX3013272;2024-06-02;correcta;87.8;;;;;;;
TX3439148;2024-06-02;correcta;273.83;;;;;;;
TX9099309;2024-06-02;correcta;149.34;;;;;;;
TX5786151;2024-06-02;correcta;319.64;;;;;;;
TX8070526;2024-06-02;correcta;311.57;;;;;;;
TX6671419;2024-06-02;correcta;217.4;;;;;;;
TX4829399;2024-06-02;cancelada;394.05;;;;;;;
TX2351022;2024-06-02;cancelada;40.85;;;;;;;
TX9762771;2024-06-02;correcta;153.53;;;;;;;
TX8295060;2024-06-02;correcta;295.08;;;;;;;
TX7860841;2024-06-02;cancelada;278.47;;;;;;;
TX4633206;2024-06-02;cancelada;494.09;;;;;;;
TX6404518;2024-06-02;correcta;240.25;;;;;;;
TX3578452;2024-06-02;correcta;295.42;;;;;;;
TX8134960;2024-06-02;cancelada;367.41;;;;;;;
TX3039849;2024-06-02;correcta;467.18;;;;;;;
TX2115198;2024-06-02;incompleta;135.25;;;;;;;
TX9186847;2024-06-02;correcta;291.59;;;;;;;
TX2638216;2024-06-02;correcta;193.82;;;;;;;
TX7414825;2024-06-02;cancelada;262.56;;;;;;;
TX1746739;2024-06-02;correcta;119.11;;;;;;;
TX7242417;2024-06-02;correcta;100.15;;;;;;;
TX9012187;2024-06-02;correcta;418.58;;;;;;;
TX1206532;2024-06-02;correcta;312.54;;;;;;;
TX4928678;2024-06-02;correcta;453.89;;;;;;;
TX9697734;2024-06-02;correcta;416.39;;;;;;;
TX5094788;2024-06-02;correcta;108.47;;;;;;;
TX2557598;2024-06-02;correcta;386.2;;;;;;;
TX6759536;2024-06-02;correcta;328.14;;;;;;;
TX9029615;2024-06-02;cancelada;372.7;;;;;;;
TX6439101;2024-06-02;correcta;228.64;;;;;;;
TX4775968;2024-06-02;correcta;385.16;;;;;;;
TX5195877;2024-06-02;correcta;382.7;;;;;;;
TX5063931;2024-06-02;correcta;325;;;;;;;
TX4048083;2024-06-02;correcta;232.7;;;;;;;
TX9424014;2024-06-02;correcta;428.78;;;;;;;
TX6936358;2024-06-02;correcta;395.58;;;;;;;
TX6422690;2024-06-02;cancelada;297.57;;;;;;;
TX2321957;2024-06-02;correcta;343.72;;;;;;;
TX7966355;2024-06-02;cancelada;377.7;;;;;;;
TX6693748;2024-06-02;correcta;460.83;;;;;;;
TX9656256;2024-06-02;correcta;268.88;;;;;;;
TX6878531;2024-06-02;correcta;106.26;;;;;;;
TX4990290;2024-06-02;correcta;148.44;;;;;;;
TX6914865;2024-06-02;cancelada;499.5;;;;;;;
TX5912265;2024-06-02;correcta;240.12;;;;;;;
TX8348930;2024-06-03;incompleta;290.84;;;;;;;
TX2965363;2024-06-03;correcta;173.24;;;;;;;
TX6003199;2024-06-03;incompleta;130.42;;;;;;;
TX7769846;2024-06-03;correcta;91.68;;;;;;;
TX5713780;2024-06-03;correcta;142.66;;;;;;;
TX2423294;2024-06-03;correcta;423.53;;;;;;;
TX4144575;2024-06-03;correcta;282.16;;;;;;;
TX5684202;2024-06-03;cancelada;197.64;;;;;;;
TX1640854;2024-06-03;correcta;216.71;;;;;;;
TX1764840;2024-06-03;correcta;298.86;;;;;;;
TX8489509;2024-06-03;correcta;62.96;;;;;;;
TX7731549;2024-06-03;cancelada;287.92;;;;;;;
TX8764235;2024-06-03;incompleta;46.74;;;;;;;
TX5008769;2024-06-03;correcta;81.58;;;;;;;
TX7718277;2024-06-03;correcta;163.8;;;;;;;
TX3209318;2024-06-03;correcta;466.96;;;;;;;
TX6562172;2024-06-03;correcta;315.64;;;;;;;
TX6111858;2024-06-03;incompleta;26.57;;;;;;;
TX6392667;2024-06-03;correcta;236.12;;;;;;;
TX4320893;2024-06-03;correcta;156.79;;;;;;;
TX9423928;2024-06-03;incompleta;284.34;;;;;;;
TX4288389;2024-06-03;correcta;166.28;;;;;;;
TX5685484;2024-06-03;correcta;195.88;;;;;;;
TX4476411;2024-06-03;correcta;178.97;;;;;;;
TX6814086;2024-06-03;correcta;20.88;;;;;;;
TX4913715;2024-06-03;cancelada;177.13;;;;;;;
TX4568969;2024-06-03;correcta;385.76;;;;;;;
TX2243565;2024-06-03;correcta;20.93;;;;;;;
TX8089467;2024-06-03;cancelada;311.32;;;;;;;
TX6015879;2024-06-03;correcta;406.55;;;;;;;
TX9256465;2024-06-03;correcta;55.97;;;;;;;
TX7301455;2024-06-03;correcta;25.84;;;;;;;
TX1138923;2024-06-03;incompleta;273.55;;;;;;;
TX5773491;2024-06-03;correcta;125.39;;;;;;;
TX2360714;2024-06-03;correcta;369.7;;;;;;;
TX1256227;2024-06-03;incompleta;199.56;;;;;;;
TX9741450;2024-06-03;correcta;74.49;;;;;;;
TX3479084;2024-06-03;correcta;480.42;;;;;;;
TX8553801;2024-06-03;cancelada;220.51;;;;;;;
TX7600923;2024-06-03;correcta;222.64;;;;;;;
TX6768342;2024-06-03;correcta;132.76;;;;;;;
TX7260167;2024-06-03;incompleta;136.21;;;;;;;
TX2356391;2024-06-03;correcta;432.61;;;;;;;
TX4855960;2024-06-03;correcta;137.01;;;;;;;
TX1550969;2024-06-03;correcta;336.42;;;;;;;
TX5853015;2024-06-03;cancelada;132.24;;;;;;;
TX6043651;2024-06-03;correcta;328.98;;;;;;;
TX1880065;2024-06-03;correcta;297.89;;;;;;;
TX8939322;2024-06-03;correcta;143.51;;;;;;;
TX5662869;2024-06-03;correcta;454.15;;;;;;;
TX3076789;2024-06-03;correcta;110.71;;;;;;;
TX4848003;2024-06-03;correcta;370.68;;;;;;;
TX9290640;2024-06-03;correcta;170.86;;;;;;;
TX1729371;2024-06-03;correcta;415.83;;;;;;;
TX8712797;2024-06-03;correcta;214.55;;;;;;;
TX7424450;2024-06-03;cancelada;374.16;;;;;;;
TX6015595;2024-06-03;correcta;41.4;;;;;;;
TX7810464;2024-06-03;correcta;66.72;;;;;;;
TX2032246;2024-06-03;correcta;98.5;;;;;;;
TX5713869;2024-06-03;cancelada;452.64;;;;;;;
TX2272426;2024-06-03;correcta;269.71;;;;;;;
TX3853316;2024-06-03;correcta;37.77;;;;;;;
TX5881732;2024-06-03;correcta;194.36;;;;;;;
TX8301547;2024-06-03;correcta;266.44;;;;;;;
TX8721523;2024-06-03;cancelada;445.16;;;;;;;
TX1331362;2024-06-03;correcta;203.79;;;;;;;
TX3976655;2024-06-03;correcta;85.64;;;;;;;
TX1559682;2024-06-03;cancelada;168.54;;;;;;;
TX4594790;2024-06-03;incompleta;219.77;;;;;;;
TX5682255;2024-06-03;cancelada;74.14;;;;;;;
TX5573314;2024-06-03;correcta;150.67;;;;;;;
TX7962324;2024-06-03;cancelada;69.1;;;;;;;
TX1053939;2024-06-03;correcta;285.73;;;;;;;
TX2923362;2024-06-03;correcta;383.09;;;;;;;
TX3715535;2024-06-03;correcta;107.15;;;;;;;
TX9654247;2024-06-03;incompleta;493.9;;;;;;;
TX1347832;2024-06-03;correcta;493.64;;;;;;;
TX2245571;2024-06-03;correcta;104.91;;;;;;;
TX9566717;2024-06-03;incompleta;228.47;;;;;;;
TX5976642;2024-06-03;correcta;208.21;;;;;;;
TX9140878;2024-06-03;incompleta;99.43;;;;;;;
TX3103288;2024-06-03;correcta;151.69;;;;;;;
TX5999063;2024-06-03;correcta;243.44;;;;;;;
TX8483971;2024-06-03;cancelada;494.78;;;;;;;
TX3768951;2024-06-03;correcta;391.52;;;;;;;
TX6920105;2024-06-03;incompleta;81.57;;;;;;;
TX4578614;2024-06-03;correcta;20.9;;;;;;;
TX8473727;2024-06-03;correcta;239.94;;;;;;;
TX2239403;2024-06-03;correcta;355.3;;;;;;;
TX2013249;2024-06-03;correcta;46.26;;;;;;;
TX7965285;2024-06-04;correcta;462.87;;;;;;;
TX6933756;2024-06-04;incompleta;84.69;;;;;;;
TX7964827;2024-06-04;correcta;190.45;;;;;;;
TX1507209;2024-06-04;cancelada;371.89;;;;;;;
TX2249244;2024-06-04;correcta;62.53;;;;;;;
TX3803665;2024-06-04;correcta;446.25;;;;;;;
TX5822141;2024-06-04;correcta;56.02;;;;;;;
TX1505988;2024-06-04;correcta;323.16;;;;;;;
TX5997340;2024-06-04;correcta;193.4;;;;;;;
TX5870277;2024-06-04;cancelada;256.93;;;;;;;
TX5317930;2024-06-04;incompleta;69.63;;;;;;;
TX2652969;2024-06-04;correcta;120.48;;;;;;;
TX8312181;2024-06-04;correcta;52.21;;;;;;;
TX3048319;2024-06-04;correcta;233.56;;;;;;;
TX8475194;2024-06-04;incompleta;201.97;;;;;;;
TX6040767;2024-06-04;correcta;112.99;;;;;;;
TX2466584;2024-06-04;correcta;147.03;;;;;;;
TX4393371;2024-06-04;correcta;414.47;;;;;;;
TX9391356;2024-06-04;correcta;299.28;;;;;;;
TX7254751;2024-06-04;incompleta;437.16;;;;;;;
TX9700245;2024-06-04;correcta;428.98;;;;;;;
TX6059969;2024-06-04;correcta;134.54;;;;;;;
TX6732371;2024-06-04;incompleta;349.21;;;;;;;
TX2989020;2024-06-04;cancelada;257.13;;;;;;;
TX7542921;2024-06-04;cancelada;183.01;;;;;;;
TX1409619;2024-06-04;correcta;437.95;;;;;;;
TX5109082;2024-06-04;correcta;252.68;;;;;;;
TX6985006;2024-06-04;correcta;412.38;;;;;;;
TX7626125;2024-06-04;correcta;119.41;;;;;;;
TX5326706;2024-06-04;cancelada;110.81;;;;;;;
TX7459379;2024-06-04;cancelada;13.89;;;;;;;
TX5539855;2024-06-04;cancelada;246.32;;;;;;;
TX4949372;2024-06-04;correcta;208.04;;;;;;;
TX6270367;2024-06-04;correcta;277.01;;;;;;;
TX7523285;2024-06-04;correcta;171.1;;;;;;;
TX8180748;2024-06-04;correcta;234.04;;;;;;;
TX7275705;2024-06-04;correcta;368.93;;;;;;;
TX7347684;2024-06-04;correcta;382.35;;;;;;;
TX1507897;2024-06-04;correcta;417.54;;;;;;;
TX1175729;2024-06-04;incompleta;402.96;;;;;;;
TX1757279;2024-06-04;correcta;123.33;;;;;;;
TX7919523;2024-06-04;incompleta;14.31;;;;;;;
TX8399486;2024-06-04;correcta;322.63;;;;;;;
TX7730607;2024-06-04;correcta;269.73;;;;;;;
TX7134146;2024-06-04;correcta;226.08;;;;;;;
TX5474670;2024-06-04;correcta;153.63;;;;;;;
TX6636730;2024-06-04;correcta;473.85;;;;;;;
TX8943724;2024-06-04;cancelada;213.29;;;;;;;
TX3204140;2024-06-04;cancelada;441.96;;;;;;;
TX6873343;2024-06-04;correcta;99.35;;;;;;;
TX9088288;2024-06-04;correcta;350.88;;;;;;;
TX3157782;2024-06-04;correcta;83.34;;;;;;;
TX1842088;2024-06-04;correcta;106.43;;;;;;;
TX2913348;2024-06-04;correcta;271.55;;;;;;;
TX4315503;2024-06-04;cancelada;219.26;;;;;;;
TX3057284;2024-06-04;correcta;100.24;;;;;;;
TX8099160;2024-06-04;correcta;12.1;;;;;;;
TX2044729;2024-06-04;correcta;163.26;;;;;;;
TX1747165;2024-06-04;correcta;89.8;;;;;;;
TX2579520;2024-06-04;cancelada;35.05;;;;;;;
TX9070446;2024-06-04;correcta;110.44;;;;;;;
TX4472553;2024-06-04;correcta;32.25;;;;;;;
TX1253999;2024-06-04;correcta;490.39;;;;;;;
TX4480690;2024-06-04;correcta;340.37;;;;;;;
TX6228166;2024-06-04;correcta;62.88;;;;;;;
TX2938583;2024-06-04;correcta;119.96;;;;;;;
TX8315090;2024-06-04;cancelada;65.33;;;;;;;
TX5482393;2024-06-04;correcta;59.74;;;;;;;
TX2568567;2024-06-04;cancelada;383.68;;;;;;;
TX3599400;2024-06-04;correcta;110.01;;;;;;;
TX5756556;2024-06-04;correcta;280.46;;;;;;;
TX4713185;2024-06-04;correcta;118.72;;;;;;;
TX5107663;2024-06-04;incompleta;99.43;;;;;;;
TX5742069;2024-06-04;correcta;425.63;;;;;;;
TX7213351;2024-06-04;correcta;18.63;;;;;;;
TX5951769;2024-06-04;correcta;247.96;;;;;;;
TX6054407;2024-06-04;cancelada;373.74;;;;;;;
TX6969618;2024-06-04;correcta;82.25;;;;;;;
TX1109715;2024-06-04;correcta;435.49;;;;;;;
TX1928385;2024-06-04;correcta;409.76;;;;;;;
TX4353227;2024-06-04;correcta;316.49;;;;;;;
TX8153723;2024-06-05;correcta;491.77;;;;;;;
TX7690743;2024-06-05;cancelada;434.79;;;;;;;
TX7708423;2024-06-05;incompleta;314.87;;;;;;;
TX2522053;2024-06-05;correcta;277.48;;;;;;;
TX3851330;2024-06-05;incompleta;134.71;;;;;;;
TX5176392;2024-06-05;cancelada;174.36;;;;;;;
TX7222912;2024-06-05;correcta;318.63;;;;;;;
TX3167562;2024-06-05;cancelada;306.77;;;;;;;
TX8291338;2024-06-05;correcta;185.67;;;;;;;
TX4094985;2024-06-05;incompleta;256.51;;;;;;;
TX5327838;2024-06-05;correcta;268.96;;;;;;;
TX3460546;2024-06-05;correcta;423.06;;;;;;;
TX4113820;2024-06-05;correcta;383.13;;;;;;;
TX1175770;2024-06-05;correcta;335.03;;;;;;;
TX8993519;2024-06-05;correcta;352;;;;;;;
TX8092207;2024-06-05;correcta;103.51;;;;;;;
TX8484903;2024-06-05;correcta;489.41;;;;;;;
TX1772686;2024-06-05;correcta;300.83;;;;;;;
TX7917450;2024-06-05;incompleta;413.97;;;;;;;
TX8605896;2024-06-05;cancelada;481.68;;;;;;;
TX8452551;2024-06-05;correcta;26.97;;;;;;;
TX4525468;2024-06-05;correcta;490.34;;;;;;;
TX4097242;2024-06-05;correcta;102.11;;;;;;;
TX7090166;2024-06-05;correcta;424.7;;;;;;;
TX7631729;2024-06-05;correcta;270.7;;;;;;;
TX4139077;2024-06-05;cancelada;323.78;;;;;;;
TX2523959;2024-06-05;correcta;246.7;;;;;;;
TX3927369;2024-06-05;cancelada;361.65;;;;;;;
TX2119895;2024-06-05;correcta;394.52;;;;;;;
TX7659737;2024-06-05;correcta;360.23;;;;;;;
TX3755375;2024-06-05;incompleta;369.14;;;;;;;
TX1323518;2024-06-05;correcta;29.51;;;;;;;
TX1784053;2024-06-05;correcta;302.2;;;;;;;
TX5000162;2024-06-05;correcta;417.34;;;;;;;
TX1768342;2024-06-05;correcta;278.42;;;;;;;
TX7690852;2024-06-05;correcta;468.46;;;;;;;
TX5129790;2024-06-05;correcta;474.39;;;;;;;
TX8528955;2024-06-05;correcta;258.53;;;;;;;
TX1119193;2024-06-05;correcta;481.13;;;;;;;
TX9745780;2024-06-05;correcta;134.92;;;;;;;
TX9187171;2024-06-05;cancelada;140.01;;;;;;;
TX9492457;2024-06-05;correcta;406.66;;;;;;;
TX1741437;2024-06-05;correcta;304;;;;;;;
TX1222713;2024-06-05;correcta;245.66;;;;;;;
TX9716686;2024-06-05;incompleta;57.32;;;;;;;
TX8871556;2024-06-05;cancelada;350.86;;;;;;;
TX1019163;2024-06-05;correcta;42.07;;;;;;;
TX6873622;2024-06-05;correcta;99.29;;;;;;;
TX8474352;2024-06-05;correcta;127.3;;;;;;;
TX4748590;2024-06-05;correcta;340.43;;;;;;;
TX9884040;2024-06-05;cancelada;134.93;;;;;;;
TX1855264;2024-06-05;correcta;119.67;;;;;;;
TX2717188;2024-06-05;correcta;114.5;;;;;;;
TX4762855;2024-06-05;correcta;457.37;;;;;;;
TX8914220;2024-06-05;incompleta;92.8;;;;;;;
TX9511577;2024-06-05;correcta;373.64;;;;;;;
TX1779635;2024-06-05;incompleta;13.81;;;;;;;
TX2708512;2024-06-05;correcta;125.94;;;;;;;
TX6840592;2024-06-05;cancelada;429.09;;;;;;;
TX7809921;2024-06-05;incompleta;143.6;;;;;;;
TX4712531;2024-06-05;correcta;225.18;;;;;;;
TX2411036;2024-06-05;correcta;58.86;;;;;;;
TX9415563;2024-06-05;correcta;231.6;;;;;;;
TX9877994;2024-06-05;correcta;290.36;;;;;;;
TX8015087;2024-06-05;cancelada;483.31;;;;;;;
TX2073763;2024-06-05;cancelada;263.02;;;;;;;
TX2323975;2024-06-05;cancelada;323.74;;;;;;;
TX2147886;2024-06-05;correcta;235.34;;;;;;;
TX2054366;2024-06-05;correcta;152.9;;;;;;;
TX2456994;2024-06-05;correcta;384.52;;;;;;;
TX9138278;2024-06-05;correcta;61.77;;;;;;;
TX5006124;2024-06-05;cancelada;111.39;;;;;;;
TX7813233;2024-06-05;incompleta;302.75;;;;;;;
TX5775731;2024-06-05;correcta;307.79;;;;;;;
TX1155442;2024-06-05;correcta;431.14;;;;;;;
TX5387122;2024-06-05;correcta;240.13;;;;;;;
TX3253337;2024-06-05;cancelada;357.16;;;;;;;
TX2510714;2024-06-05;correcta;380.04;;;;;;;
TX8174438;2024-06-05;correcta;481.88;;;;;;;
TX5211796;2024-06-05;correcta;312.61;;;;;;;
TX7135087;2024-06-05;correcta;429.88;;;;;;;
TX5108399;2024-06-05;correcta;194.03;;;;;;;
TX8625209;2024-06-05;incompleta;431.04;;;;;;;
TX1579281;2024-06-05;incompleta;235.17;;;;;;;
TX4285839;2024-06-05;correcta;357.24;;;;;;;
TX5351642;2024-06-05;correcta;448.97;;;;;;;
TX2787903;2024-06-05;correcta;420.2;;;;;;;
TX1721617;2024-06-05;correcta;345.38;;;;;;;
TX5242284;2024-06-05;cancelada;254.13;;;;;;;
TX6517549;2024-06-05;cancelada;392.15;;;;;;;
TX2703745;2024-06-05;correcta;262.34;;;;;;;
TX6954694;2024-06-05;correcta;294.52;;;;;;;
TX3945281;2024-06-06;correcta;60.75;;;;;;;
TX5480076;2024-06-06;correcta;109.01;;;;;;;
TX7340008;2024-06-06;correcta;95.54;;;;;;;
TX2598183;2024-06-06;correcta;115.03;;;;;;;
TX8193457;2024-06-06;correcta;74.34;;;;;;;
TX6608716;2024-06-06;correcta;213.51;;;;;;;
TX8573673;2024-06-06;correcta;221.08;;;;;;;
TX8838133;2024-06-06;correcta;144.65;;;;;;;
TX5223285;2024-06-06;correcta;48.83;;;;;;;
TX2164723;2024-06-06;cancelada;64.7;;;;;;;
TX4899058;2024-06-06;correcta;318.63;;;;;;;
TX9475074;2024-06-06;cancelada;340.94;;;;;;;
TX8127654;2024-06-06;correcta;301.68;;;;;;;
TX7316210;2024-06-06;correcta;320.39;;;;;;;
TX7846559;2024-06-06;correcta;369.23;;;;;;;
TX4456055;2024-06-06;correcta;100.31;;;;;;;
TX3316391;2024-06-06;correcta;18.2;;;;;;;
TX8747590;2024-06-06;cancelada;126.83;;;;;;;
TX4506297;2024-06-06;cancelada;151.9;;;;;;;
TX4111444;2024-06-06;incompleta;188.76;;;;;;;
TX8807231;2024-06-06;cancelada;94.36;;;;;;;
TX2864499;2024-06-06;incompleta;184.56;;;;;;;
TX3339323;2024-06-06;correcta;394.32;;;;;;;
TX9079018;2024-06-06;correcta;287.42;;;;;;;
TX2005087;2024-06-06;correcta;243.01;;;;;;;
TX5691191;2024-06-06;correcta;291.48;;;;;;;
TX7259686;2024-06-06;incompleta;312.01;;;;;;;
TX9228899;2024-06-06;correcta;293.53;;;;;;;
TX1302779;2024-06-06;incompleta;453.09;;;;;;;
TX2233004;2024-06-06;correcta;392.57;;;;;;;
TX6685436;2024-06-06;correcta;337.67;;;;;;;
TX5790036;2024-06-06;incompleta;109.8;;;;;;;
TX9148817;2024-06-06;correcta;497.32;;;;;;;
TX8279808;2024-06-06;correcta;452.56;;;;;;;
TX3694286;2024-06-06;correcta;111.17;;;;;;;
TX7395184;2024-06-06;correcta;98.3;;;;;;;
TX5025104;2024-06-06;correcta;132.28;;;;;;;
TX8759915;2024-06-06;correcta;273.11;;;;;;;
TX4880810;2024-06-06;cancelada;288.2;;;;;;;
TX4202810;2024-06-06;cancelada;13.55;;;;;;;
TX8051209;2024-06-06;cancelada;100.6;;;;;;;
TX9104757;2024-06-06;cancelada;364.86;;;;;;;
TX5492743;2024-06-06;correcta;363.46;;;;;;;
TX1581538;2024-06-06;correcta;74.07;;;;;;;
TX8368827;2024-06-06;correcta;480.44;;;;;;;
TX5511909;2024-06-06;correcta;188.16;;;;;;;
TX9880272;2024-06-06;incompleta;213.61;;;;;;;
